Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status,Latitude,Longitude,Altitude,Utm_easting,Utm_northing,Zone,Letter
1698238831.578646,2071,1698238831,287139892,GPS1_FRAME,1,42.34220666666667,-71.08407666666666,25.1,328325.9952927476,4689875.66858789,19,T
1698238832.288023,2072,1698238832,286866664,GPS1_FRAME,1,42.342241666666666,-71.08410333333333,25.2,328323.8938201957,4689879.608917158,19,T
1698238832.4134293,2073,1698238832,286866664,GPS1_FRAME,1,42.342241666666666,-71.08410333333333,25.2,328323.8938201957,4689879.608917158,19,T
1698238832.5786011,2074,1698238832,286866664,GPS1_FRAME,1,42.342241666666666,-71.08410333333333,25.2,328323.8938201957,4689879.608917158,19,T
1698238833.2866776,2075,1698238833,285740852,GPS1_FRAME,1,42.342281666666665,-71.084145,25.4,328320.57029735495,4689884.134747358,19,T
1698238833.4123175,2076,1698238833,285740852,GPS1_FRAME,1,42.342281666666665,-71.084145,25.4,328320.57029735495,4689884.134747358,19,T
1698238833.5797508,2077,1698238833,285740852,GPS1_FRAME,1,42.342281666666665,-71.084145,25.4,328320.57029735495,4689884.134747358,19,T
1698238834.2882261,2078,1698238834,286978483,GPS1_FRAME,1,42.34232166666666,-71.0842,25.6,328316.1484135279,4689888.687502722,19,T
1698238834.4134943,2079,1698238834,286978483,GPS1_FRAME,1,42.34232166666666,-71.0842,25.6,328316.1484135279,4689888.687502722,19,T
1698238834.5807736,2080,1698238834,286978483,GPS1_FRAME,1,42.34232166666666,-71.0842,25.6,328316.1484135279,4689888.687502722,19,T
1698238835.2872598,2081,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238835.4130123,2082,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238835.5731246,2083,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238835.7337239,2084,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238835.8757393,2085,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238836.0430207,2086,1698238835,286248922,GPS1_FRAME,1,42.34236833333333,-71.08426666666666,26.3,328310.78361305327,4689894.004102745,19,T
1698238836.2875037,2087,1698238836,286444187,GPS1_FRAME,1,42.342416666666665,-71.08433333333333,26.9,328305.4233576227,4689899.505777882,19,T
1698238836.4131289,2088,1698238836,286444187,GPS1_FRAME,1,42.342416666666665,-71.08433333333333,26.9,328305.4233576227,4689899.505777882,19,T
1698238836.5802884,2089,1698238836,286444187,GPS1_FRAME,1,42.342416666666665,-71.08433333333333,26.9,328305.4233576227,4689899.505777882,19,T
1698238837.2875566,2090,1698238837,286427736,GPS1_FRAME,1,42.34246,-71.084395,27.0,328300.46138595324,4689904.442147944,19,T
1698238837.4131353,2091,1698238837,286427736,GPS1_FRAME,1,42.34246,-71.084395,27.0,328300.46138595324,4689904.442147944,19,T
1698238837.5802162,2092,1698238837,286427736,GPS1_FRAME,1,42.34246,-71.084395,27.0,328300.46138595324,4689904.442147944,19,T
1698238838.2881758,2093,1698238838,286986827,GPS1_FRAME,1,42.342506666666665,-71.08446,27.5,328295.2339049864,4689909.755394942,19,T
1698238838.41356,2094,1698238838,286986827,GPS1_FRAME,1,42.342506666666665,-71.08446,27.5,328295.2339049864,4689909.755394942,19,T
1698238838.5808215,2095,1698238838,286986827,GPS1_FRAME,1,42.342506666666665,-71.08446,27.5,328295.2339049864,4689909.755394942,19,T
1698238839.2875051,2096,1698238839,286483049,GPS1_FRAME,1,42.342546666666664,-71.08451833333334,27.3,328290.5374638146,4689914.314899335,19,T
1698238839.4130633,2097,1698238839,286483049,GPS1_FRAME,1,42.342546666666664,-71.08451833333334,27.3,328290.5374638146,4689914.314899335,19,T
1698238839.5802987,2098,1698238839,286483049,GPS1_FRAME,1,42.342546666666664,-71.08451833333334,27.3,328290.5374638146,4689914.314899335,19,T
1698238840.2882268,2099,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238840.413642,2100,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238840.5740266,2101,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238840.7343793,2102,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238840.8765125,2103,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238841.0414987,2104,1698238840,287079334,GPS1_FRAME,1,42.342578333333336,-71.08456666666666,27.2,328286.6421127325,4689917.928857153,19,T
1698238841.2873034,2105,1698238841,286190032,GPS1_FRAME,1,42.342598333333335,-71.0846,27.3,328283.9506592632,4689920.217027213,19,T
1698238841.4127617,2106,1698238841,286190032,GPS1_FRAME,1,42.342598333333335,-71.0846,27.3,328283.9506592632,4689920.217027213,19,T
1698238841.5778456,2107,1698238841,286190032,GPS1_FRAME,1,42.342598333333335,-71.0846,27.3,328283.9506592632,4689920.217027213,19,T
1698238842.2900522,2108,1698238842,288560867,GPS1_FRAME,1,42.34261,-71.084615,28.0,328282.7467656913,4689921.542817273,19,T
1698238842.4155586,2109,1698238842,288560867,GPS1_FRAME,1,42.34261,-71.084615,28.0,328282.7467656913,4689921.542817273,19,T
1698238842.5802293,2110,1698238842,288560867,GPS1_FRAME,1,42.34261,-71.084615,28.0,328282.7467656913,4689921.542817273,19,T
1698238843.2875185,2111,1698238843,286394357,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238843.4084184,2112,1698238843,286394357,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238843.5734437,2113,1698238843,286394357,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238844.2860377,2114,1698238844,284994840,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238844.4024982,2115,1698238844,284994840,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238844.5673838,2116,1698238844,284994840,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238845.2874122,2117,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238845.4085062,2118,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238845.5688217,2119,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238845.7292566,2120,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238845.8762393,2121,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238846.040909,2122,1698238845,286380290,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238846.290009,2123,1698238846,288980007,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238846.4155643,2124,1698238846,288980007,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238846.580723,2125,1698238846,288980007,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238847.29,2126,1698238847,288966894,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238847.4157872,2127,1698238847,288966894,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238847.5807495,2128,1698238847,288966894,GPS1_FRAME,1,42.34260666666667,-71.08461333333334,28.0,328282.874985855,4689921.169309691,19,T
1698238848.2881448,2129,1698238848,287032842,GPS1_FRAME,1,42.34260666666667,-71.084615,28.0,328282.73769079585,4689921.172675803,19,T
1698238848.4090214,2130,1698238848,287032842,GPS1_FRAME,1,42.34260666666667,-71.084615,28.0,328282.73769079585,4689921.172675803,19,T
1698238848.574132,2131,1698238848,287032842,GPS1_FRAME,1,42.34260666666667,-71.084615,28.0,328282.73769079585,4689921.172675803,19,T
1698238849.2879932,2132,1698238849,286613464,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238849.4084363,2133,1698238849,286613464,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238849.5735717,2134,1698238849,286613464,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238850.2879038,2135,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238850.4086869,2136,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238850.5690887,2137,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238850.7298405,2138,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238850.8762562,2139,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238851.0411344,2140,1698238850,286820173,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238851.2875218,2141,1698238851,286284685,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238851.4082718,2142,1698238851,286284685,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238851.5732048,2143,1698238851,286284685,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238852.2874248,2144,1698238852,286391496,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238852.4084826,2145,1698238852,286391496,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238852.5729008,2146,1698238852,286391496,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238853.2891004,2147,1698238853,288056850,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238853.4147663,2148,1698238853,288056850,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238853.5798469,2149,1698238853,288056850,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238854.2903364,2150,1698238854,289263963,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238854.4159517,2151,1698238854,289263963,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238854.5809636,2152,1698238854,289263963,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238855.2910123,2153,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238855.4161632,2154,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238855.5765808,2155,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238855.737008,2156,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238855.883884,2157,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238856.048686,2158,1698238855,289568424,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238856.2866287,2159,1698238856,285440921,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238856.407516,2160,1698238856,285440921,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238856.572442,2161,1698238856,285440921,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238857.2858672,2162,1698238857,284721851,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238857.4067793,2163,1698238857,284721851,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238857.5717146,2164,1698238857,284721851,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238858.2863116,2165,1698238858,285275220,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238858.407201,2166,1698238858,285275220,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238858.572352,2167,1698238858,285275220,GPS1_FRAME,1,42.34260666666667,-71.084615,28.1,328282.73769079585,4689921.172675803,19,T
1698238859.2876697,2168,1698238859,286607027,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238859.4131687,2169,1698238859,286607027,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238859.5782838,2170,1698238859,286607027,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238860.2896795,2171,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238860.4154475,2172,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238860.575906,2173,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238860.7359943,2174,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238860.878103,2175,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238861.043198,2176,1698238860,288687944,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238861.2866633,2177,1698238861,285545825,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238861.4074593,2178,1698238861,285545825,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238861.5724933,2179,1698238861,285545825,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238862.2865307,2180,1698238862,285454750,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238862.407656,2181,1698238862,285454750,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238862.572513,2182,1698238862,285454750,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238863.2847946,2183,1698238863,283588171,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238863.4010556,2184,1698238863,283588171,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238863.5660965,2185,1698238863,283588171,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238864.284353,2186,1698238864,283277034,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238864.4006803,2187,1698238864,283277034,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238864.5658834,2188,1698238864,283277034,GPS1_FRAME,1,42.34260666666667,-71.084615,28.2,328282.73769079585,4689921.172675803,19,T
1698238865.286205,2189,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238865.407031,2190,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238865.567455,2191,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238865.7278721,2192,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238865.8701138,2193,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238866.0350866,2194,1698238865,285146713,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238866.2894447,2195,1698238866,288385391,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238866.4150798,2196,1698238866,288385391,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238866.5798726,2197,1698238866,288385391,GPS1_FRAME,1,42.342605,-71.084615,28.2,328282.7331533483,4689920.987605068,19,T
1698238867.2889187,2198,1698238867,287712812,GPS1_FRAME,1,42.342605,-71.08461666666666,28.2,328282.59585828555,4689920.990971183,19,T
1698238867.4142692,2199,1698238867,287712812,GPS1_FRAME,1,42.342605,-71.08461666666666,28.2,328282.59585828555,4689920.990971183,19,T
1698238867.5792477,2200,1698238867,287712812,GPS1_FRAME,1,42.342605,-71.08461666666666,28.2,328282.59585828555,4689920.990971183,19,T
1698238868.2877157,2201,1698238868,287095308,GPS1_FRAME,1,42.342605,-71.08461666666666,28.2,328282.59585828555,4689920.990971183,19,T
